timestamp,robot_id,drive_motor_temperature_c,drive_motor_current_a,drive_vibration_mm_s,battery_voltage_v,battery_temperature_c,days_since_maintenance,risk_level
2026-05-03 18:15:59,ROBOT_02,52.81,8.335,1.452,47.766,34.35,2,정상
2026-05-03 18:15:59,ROBOT_03,47.51,8.005,1.018,48.463,35.93,2,정상
2026-05-03 18:15:59,ROBOT_04,53.7,10.099,1.547,47.491,36.23,2,정상
2026-05-03 19:09:00,ROBOT_01,46.04,8.133,1.724,47.539,36.96,2,정상
2026-05-03 19:09:00,ROBOT_02,56.83,10.145,1.912,47.247,37.58,2,정상
2026-05-03 19:09:00,ROBOT_03,48.72,8.697,1.509,48.187,32.91,2,정상
2026-05-03 19:09:00,ROBOT_04,52.39,9.452,1.635,47.186,33.85,2,정상
2026-05-03 20:02:00,ROBOT_01,51.76,10.841,1.846,47.907,36.08,2,정상
2026-05-03 20:02:00,ROBOT_02,54.71,9.828,1.237,47.154,31.63,2,정상
2026-05-03 20:02:00,ROBOT_03,50.76,8.717,2.069,48.278,34.2,2,정상
2026-05-03 20:02:00,ROBOT_04,53.27,8.531,1.757,47.463,38.67,2,정상
2026-05-03 20:55:01,ROBOT_01,45.67,8.529,1.867,47.981,38.3,2,정상
2026-05-03 20:55:01,ROBOT_02,53.11,9.017,1.009,47.483,32.4,2,정상
2026-05-03 20:55:01,ROBOT_03,54.98,10.231,1.942,46.835,37.48,2,정상
2026-05-03 20:55:01,ROBOT_04,53.72,9.861,1.863,46.536,36.28,2,정상
2026-05-03 21:48:02,ROBOT_01,52.16,9.416,1.896,48.033,31.47,2,정상
2026-05-03 21:48:02,ROBOT_02,53.49,8.894,1.72,47.686,39.17,2,정상
2026-05-03 21:48:02,ROBOT_03,54.84,8.14,1.035,47.764,33.8,2,정상
2026-05-03 21:48:02,ROBOT_04,53.34,9.998,2.31,47.648,38.9,2,정상
2026-05-03 22:41:03,ROBOT_01,48.59,8.571,1.75,48.007,33.46,2,정상
2026-05-03 22:41:03,ROBOT_02,52.86,8.623,2.24,47.909,33.89,2,정상
2026-05-03 22:41:03,ROBOT_03,49.07,7.537,1.506,48.488,33.8,2,정상
2026-05-03 22:41:03,ROBOT_04,47.26,7.824,2.067,47.261,34.55,2,정상
2026-05-03 23:34:04,ROBOT_01,51.58,9.072,0.819,47.649,32.64,2,정상
2026-05-03 23:34:04,ROBOT_02,51.65,9.421,2.192,47.727,33.74,2,정상
2026-05-03 23:34:04,ROBOT_03,52.49,9.356,1.55,48.083,33.23,2,정상
2026-05-03 23:34:04,ROBOT_04,52.14,9.025,1.461,47.39,31.63,2,정상
2026-05-04 00:27:04,ROBOT_01,50.92,8.901,1.662,48.066,33.6,3,정상
2026-05-04 00:27:04,ROBOT_02,55.47,9.818,1.606,47.98,37.74,3,정상
2026-05-04 00:27:04,ROBOT_03,48.09,8.912,1.782,48.064,31.47,3,정상
2026-05-04 00:27:04,ROBOT_04,51.43,9.715,2.104,47.493,37.01,3,정상
2026-05-04 01:20:05,ROBOT_01,44,9.978,1.535,47.692,35.62,3,정상
2026-05-04 01:20:05,ROBOT_02,49.77,9.541,1.611,47.696,36.61,3,정상
2026-05-04 01:20:05,ROBOT_03,51.97,9.43,1.609,47.846,33.55,3,정상
2026-05-04 01:20:05,ROBOT_04,49.62,7.705,1.971,47.248,31.34,3,정상
2026-05-04 02:13:06,ROBOT_01,44.69,7.455,0.656,48.934,30.75,3,정상
2026-05-04 02:13:06,ROBOT_02,47.63,8.117,1.482,48.773,31.72,3,정상
2026-05-04 02:13:06,ROBOT_03,49.23,8.046,1.956,48.37,33.97,3,정상
2026-05-04 02:13:06,ROBOT_04,44.08,7.815,1.701,48.265,35.29,3,정상
2026-05-04 03:06:07,ROBOT_01,50.69,8.203,1.123,48.676,31.7,3,정상
2026-05-04 03:06:07,ROBOT_02,50,7.276,1.971,47.792,35.46,3,정상
2026-05-04 03:06:07,ROBOT_03,49.61,8.753,1.529,48.346,31.62,3,정상
2026-05-04 03:06:07,ROBOT_04,48.21,9.357,1.224,47.837,35.93,3,정상
2026-05-04 03:59:08,ROBOT_01,48.94,9.136,1.66,47.621,30.44,3,정상
2026-05-04 03:59:08,ROBOT_02,51.43,8.502,1.959,48.588,35.18,3,정상
2026-05-04 03:59:08,ROBOT_03,51.6,8.911,1.978,48.278,31.36,3,정상
2026-05-04 03:59:08,ROBOT_04,50.82,7.775,1.73,47.764,35.2,3,정상
2026-05-04 04:52:08,ROBOT_01,48.41,8.762,1.768,48.009,34.79,3,정상
2026-05-04 04:52:08,ROBOT_02,45.31,8.289,1.305,48.109,28.68,3,정상
2026-05-04 04:52:08,ROBOT_03,48.09,8.536,1.577,47.94,33.2,3,정상
2026-05-04 04:52:08,ROBOT_04,49.33,8.517,1.583,48.183,36.42,3,정상
2026-05-04 05:45:09,ROBOT_01,43.48,7.726,1.817,49.21,29.96,3,정상
2026-05-04 05:45:09,ROBOT_02,51.13,9.499,1.849,48.218,32.89,3,정상
2026-05-04 05:45:09,ROBOT_03,42.33,8.554,1.768,48.317,33.37,3,정상
2026-05-04 05:45:09,ROBOT_04,45.72,8.248,1.728,48.18,33.95,3,정상
2026-05-04 06:38:10,ROBOT_01,44.87,7.557,1.659,48.888,27.44,3,정상
2026-05-04 06:38:10,ROBOT_02,49.85,8.044,1.72,47.69,33.25,3,정상
2026-05-04 06:38:10,ROBOT_03,42.87,7.831,1.206,49.139,29.2,3,정상
2026-05-04 06:38:10,ROBOT_04,46.22,7.02,1.335,47.812,29.84,3,정상
2026-05-04 07:31:11,ROBOT_01,48,7.749,1.224,48.766,31.36,3,정상
2026-05-04 07:31:11,ROBOT_02,44.35,7.421,1.107,48.952,33.66,3,정상
2026-05-04 07:31:11,ROBOT_03,43.1,7.142,0.89,49.705,29,3,정상
2026-05-04 07:31:11,ROBOT_04,51.21,8.928,1.175,47.865,34.97,3,정상
2026-05-04 08:24:12,ROBOT_01,47.31,7.628,1.701,48.839,30.35,3,정상
2026-05-04 08:24:12,ROBOT_02,50.44,7.827,0.935,48.193,34.18,3,정상
2026-05-04 08:24:12,ROBOT_03,47.04,8.133,1.459,48.881,29.08,3,정상
2026-05-04 08:24:12,ROBOT_04,47.63,7.211,1.637,48.045,29.15,3,정상
2026-05-04 09:17:12,ROBOT_01,43.03,9.082,1.215,48.882,32.39,3,정상
2026-05-04 09:17:12,ROBOT_02,50.56,8.679,1.422,47.846,33.32,3,정상
2026-05-04 09:17:12,ROBOT_03,47.96,8.344,1.135,48.063,37.07,3,정상
2026-05-04 09:17:12,ROBOT_04,46.04,8.321,1.065,47.631,32.27,3,정상
2026-05-04 10:10:13,ROBOT_01,47.68,8.848,1.254,48.202,33.58,3,정상
2026-05-04 10:10:13,ROBOT_02,50.95,7.81,1.586,48.606,32.26,3,정상
2026-05-04 10:10:13,ROBOT_03,44.93,8.65,1.868,48.184,30.29,3,정상
2026-05-04 10:10:13,ROBOT_04,48.94,8.543,1.401,47.974,28.94,3,정상
2026-05-04 11:03:14,ROBOT_01,51.44,8.823,1.806,47.908,33.32,3,정상
2026-05-04 11:03:14,ROBOT_02,47.08,8.961,1.874,48.148,33.64,3,정상
2026-05-04 11:03:14,ROBOT_03,48.84,8.522,1.628,48.338,33.05,3,정상
2026-05-04 11:03:14,ROBOT_04,47.72,8.758,1.983,47.344,34.73,3,정상
2026-05-04 11:56:15,ROBOT_01,46.2,7.648,1.248,48.142,30.69,3,정상
2026-05-04 11:56:15,ROBOT_02,50.91,8.309,1.756,47.663,33.83,3,정상
2026-05-04 11:56:15,ROBOT_03,47.5,8.843,1.431,48.051,31.28,3,정상
2026-05-04 11:56:15,ROBOT_04,49.96,7.777,1.627,47.72,36.44,3,정상
2026-05-04 12:49:16,ROBOT_01,43.02,8.641,1.554,48.076,32.02,3,정상
2026-05-04 12:49:16,ROBOT_02,44.54,8.615,1.433,47.722,33.82,3,정상
2026-05-04 12:49:16,ROBOT_03,51.55,7.626,1.6,48.887,30.96,3,정상
2026-05-04 12:49:16,ROBOT_04,55.62,8.818,1.68,47.338,37.17,3,정상
2026-05-04 13:42:16,ROBOT_01,48.16,8.651,2.118,47.736,33.44,3,정상
2026-05-04 13:42:16,ROBOT_02,49.51,9.364,1.155,46.696,33.55,3,정상
2026-05-04 13:42:16,ROBOT_03,50.05,8.243,1.324,48.366,32.8,3,정상
2026-05-04 13:42:16,ROBOT_04,50.67,8.035,1.913,47.346,30.44,3,정상
2026-05-04 14:35:17,ROBOT_01,49.95,7.203,1.465,47.506,39,3,정상
2026-05-04 14:35:17,ROBOT_02,48.66,9.491,1.848,47.471,32.26,3,정상
2026-05-04 14:35:17,ROBOT_03,50.34,9.256,1.012,48.313,36.82,3,정상
2026-05-04 14:35:17,ROBOT_04,54.25,8.291,1.569,46.845,33.55,3,정상
2026-05-04 15:28:18,ROBOT_01,49.66,10.272,2.103,47.988,32.57,3,정상
2026-05-04 15:28:18,ROBOT_02,50.47,10.026,1.669,47.67,33.24,3,정상
2026-05-04 15:28:18,ROBOT_03,47.98,9.163,1.407,47.948,34.99,3,정상
2026-05-04 15:28:18,ROBOT_04,55.11,9.885,1.71,47.733,33.51,3,정상
2026-05-04 16:21:19,ROBOT_01,50.81,9.56,1.248,48.014,32.42,3,정상
2026-05-04 16:21:19,ROBOT_02,50.75,9.252,1.55,48.088,31.03,3,정상
2026-05-04 16:21:19,ROBOT_03,49.26,9.552,1.36,48.664,33.99,3,정상
2026-05-04 16:21:19,ROBOT_04,56.39,10.839,2.087,47.174,35.98,3,정상
2026-05-04 17:14:19,ROBOT_01,51.5,8.409,1.376,47.997,32.75,3,정상
2026-05-04 17:14:19,ROBOT_02,47.5,8.361,1.722,48.098,33.57,3,정상
2026-05-04 17:14:19,ROBOT_03,46.23,7.715,0.935,49.174,32.46,3,정상
2026-05-04 17:14:19,ROBOT_04,54.52,9.464,1.686,46.988,35,3,정상
2026-05-04 18:07:20,ROBOT_01,50.12,9.613,2.166,47.9,37.35,3,정상
2026-05-04 18:07:20,ROBOT_02,53.01,9.545,1.258,47.318,35.58,3,정상
2026-05-04 18:07:20,ROBOT_03,47.54,9.542,1.463,48.143,34.12,3,정상
2026-05-04 18:07:20,ROBOT_04,54.13,8.139,1.657,47.428,37.72,3,정상
2026-05-04 19:00:21,ROBOT_01,49.4,8.427,2.108,47.899,34.07,3,정상
2026-05-04 19:00:21,ROBOT_02,53.12,9.79,1.354,47.233,36.39,3,정상
2026-05-04 19:00:21,ROBOT_03,50.67,8.857,1.823,48.202,35.01,3,정상
2026-05-04 19:00:21,ROBOT_04,51.12,10.288,1.678,47.135,36.27,3,정상
2026-05-04 19:53:22,ROBOT_01,50.75,8.753,1.45,48.163,35.28,3,정상
2026-05-04 19:53:22,ROBOT_02,55.38,10.991,1.554,46.754,40.84,3,정상
2026-05-04 19:53:22,ROBOT_03,50.98,8.951,1.761,47.559,32.48,3,정상
2026-05-04 19:53:22,ROBOT_04,53.33,10.354,1.918,46.243,32.17,3,정상
2026-05-04 20:46:23,ROBOT_01,49.36,8.864,1.285,47.413,35.94,3,정상
2026-05-04 20:46:23,ROBOT_02,52.96,11.294,1.682,47.282,37.01,3,정상
2026-05-04 20:46:23,ROBOT_03,48.25,9.79,1.807,47.725,34.22,3,정상
2026-05-04 20:46:23,ROBOT_04,57.37,9.441,1.649,47.377,41.7,3,정상
2026-05-04 21:39:23,ROBOT_01,51.41,8.728,1.951,47.496,33.5,3,정상
2026-05-04 21:39:23,ROBOT_02,52.83,9.289,1.439,48.059,37.86,3,정상
2026-05-04 21:39:23,ROBOT_03,45.62,9.133,1.565,48.104,32.44,3,정상
2026-05-04 21:39:23,ROBOT_04,49.95,8.709,1.481,47.241,35.74,3,정상
2026-05-04 22:32:24,ROBOT_01,49.46,8.826,1.779,47.315,36.29,3,정상
2026-05-04 22:32:24,ROBOT_02,51.51,10.432,1.51,47.169,38.28,3,정상
2026-05-04 22:32:24,ROBOT_03,49.36,8.704,1.705,47.926,33.67,3,정상
2026-05-04 22:32:24,ROBOT_04,53.32,9.25,1.451,46.899,35.81,3,정상
2026-05-04 23:25:25,ROBOT_01,47.91,10.124,1.359,48.154,35.47,3,정상
2026-05-04 23:25:25,ROBOT_02,51.26,9.884,2.529,47.788,37.28,3,정상
2026-05-04 23:25:25,ROBOT_03,48.01,8.94,1.419,48.095,33.62,3,정상
2026-05-04 23:25:25,ROBOT_04,52.56,7.504,1.442,47.68,34.37,3,정상
2026-05-05 00:18:26,ROBOT_01,47.41,8.555,1.816,48.53,32.67,4,정상
2026-05-05 00:18:26,ROBOT_02,48.38,9.513,1.81,48.051,31.54,4,정상
2026-05-05 00:18:26,ROBOT_03,50.24,9.049,1.821,48.202,36.43,4,정상
2026-05-05 00:18:26,ROBOT_04,48.68,9.383,1.745,48.379,33.24,4,정상
2026-05-05 01:11:27,ROBOT_01,49.95,9.332,1.447,47.864,34.95,4,정상
2026-05-05 01:11:27,ROBOT_02,53.25,9.47,1.932,47.712,35.83,4,정상
2026-05-05 01:11:27,ROBOT_03,46.77,9.952,1.608,47.965,34.05,4,정상
2026-05-05 01:11:27,ROBOT_04,55.83,7.837,1.875,47.579,35.29,4,정상
2026-05-05 02:04:27,ROBOT_01,51.31,10.209,1.463,48.136,37.55,4,정상
2026-05-05 02:04:27,ROBOT_02,46.33,9.529,0.996,47.499,34.33,4,정상
2026-05-05 02:04:27,ROBOT_03,47.93,8.631,1.152,48.155,33.21,4,정상
2026-05-05 02:04:27,ROBOT_04,48.84,9.421,1.265,48.332,35,4,정상
2026-05-05 02:57:28,ROBOT_01,49.45,7.59,1.492,48.385,29.75,4,정상
2026-05-05 02:57:28,ROBOT_02,53.34,8.971,1.354,48.365,30.29,4,정상
2026-05-05 02:57:28,ROBOT_03,46.33,8.067,1.415,48.104,31.21,4,정상
2026-05-05 02:57:28,ROBOT_04,47.72,7.617,1.605,48.148,32.11,4,정상
2026-05-05 03:50:29,ROBOT_01,50.17,7.527,1.739,48.18,31.25,4,정상
2026-05-05 03:50:29,ROBOT_02,46.17,9.307,1.236,47.755,33.31,4,정상
2026-05-05 03:50:29,ROBOT_03,49.06,9.557,1.483,48.03,31.2,4,정상
2026-05-05 03:50:29,ROBOT_04,46.26,6.458,2.011,48.174,30.16,4,정상
2026-05-05 04:43:30,ROBOT_01,46.68,8.231,1.236,48.127,33.61,4,정상
2026-05-05 04:43:30,ROBOT_02,46.59,8.457,2.09,48.278,28.61,4,정상
2026-05-05 04:43:30,ROBOT_03,47.71,7.719,1.162,48.687,29.03,4,정상
2026-05-05 04:43:30,ROBOT_04,44.55,8.035,1.746,47.964,31.98,4,정상
2026-05-05 05:36:31,ROBOT_01,45.36,8.321,1.181,47.951,32.2,4,정상
2026-05-05 05:36:31,ROBOT_02,49.07,7.218,1.487,48.29,34.68,4,정상
2026-05-05 05:36:31,ROBOT_03,44.34,7.796,1.164,48.531,29.67,4,정상
2026-05-05 05:36:31,ROBOT_04,46.29,8.29,1.588,48.593,32.73,4,정상
2026-05-05 06:29:31,ROBOT_01,44.39,7.132,1.231,49.054,32.44,4,정상
2026-05-05 06:29:31,ROBOT_02,49.82,7.671,1.913,48.426,37.65,4,정상
2026-05-05 06:29:31,ROBOT_03,42.53,8.348,1.305,47.589,31.58,4,정상
2026-05-05 06:29:31,ROBOT_04,48.54,7.974,1.773,47.591,34.61,4,정상
2026-05-05 07:22:32,ROBOT_01,49.41,8.497,1.404,48.95,32.62,4,정상
2026-05-05 07:22:32,ROBOT_02,47.33,8.466,1.822,47.771,29.66,4,정상
2026-05-05 07:22:32,ROBOT_03,46.52,7.363,1.368,48.846,30.48,4,정상
2026-05-05 07:22:32,ROBOT_04,51.49,8.323,1.646,47.838,37.03,4,정상
2026-05-05 08:15:33,ROBOT_01,50.89,8.784,1.731,48.162,30.64,4,정상
2026-05-05 08:15:33,ROBOT_02,48.33,9.641,1.344,48.058,34.39,4,정상
2026-05-05 08:15:33,ROBOT_03,45.27,7.627,1.796,48.612,30.96,4,정상
2026-05-05 08:15:33,ROBOT_04,43.7,7.525,1.306,47.824,30.38,4,정상
2026-05-05 09:08:34,ROBOT_01,44.42,7.509,1.247,48.478,31.14,4,정상
2026-05-05 09:08:34,ROBOT_02,45.9,9.35,1.465,47.999,33.22,4,정상
2026-05-05 09:08:34,ROBOT_03,45.54,8.713,1.437,49.062,30.22,4,정상
2026-05-05 09:08:34,ROBOT_04,49.7,7.33,1.553,47.249,34.09,4,정상
2026-05-05 10:01:35,ROBOT_01,46.58,8.473,1.104,47.927,34.44,4,정상
2026-05-05 10:01:35,ROBOT_02,47.4,8.7,1.466,48.306,32.53,4,정상
2026-05-05 10:01:35,ROBOT_03,47.05,9.303,1.149,47.676,32.14,4,정상
2026-05-05 10:01:35,ROBOT_04,50.39,8.354,1.489,47.799,32.08,4,정상
2026-05-05 10:54:35,ROBOT_01,48.08,9.609,1.82,48.332,32.85,4,정상
2026-05-05 10:54:35,ROBOT_02,47.11,8.809,1.811,48.297,28.85,4,정상
2026-05-05 10:54:35,ROBOT_03,48.63,8.203,1.487,48.677,32.26,4,정상
2026-05-05 10:54:35,ROBOT_04,46.01,8.377,1.783,47.765,34.71,4,정상
2026-05-05 11:47:36,ROBOT_01,48.85,8.368,1.59,47.764,33.67,4,정상
2026-05-05 11:47:36,ROBOT_02,53.8,8.861,1.036,49.024,33.24,4,정상
2026-05-05 11:47:36,ROBOT_03,47.91,8.398,1.02,48.995,28.5,4,정상
2026-05-05 11:47:36,ROBOT_04,47.02,8.909,2.001,47.459,33.27,4,정상
2026-05-05 12:40:37,ROBOT_01,48.57,8.824,1.557,47.395,33.58,4,정상
2026-05-05 12:40:37,ROBOT_02,48.9,8.84,1.321,47.456,33.25,4,정상
2026-05-05 12:40:37,ROBOT_03,49.74,8.361,1.432,48.61,31.07,4,정상
2026-05-05 12:40:37,ROBOT_04,53.21,9.077,1.769,47.015,36.63,4,정상
2026-05-05 13:33:38,ROBOT_01,50.49,8.083,1.597,47.938,34.28,4,정상
2026-05-05 13:33:38,ROBOT_02,52.68,10.313,1.718,47.891,36.35,4,정상
2026-05-05 13:33:38,ROBOT_03,59.64,12.674,3.811,47.02,41.9,4,주의
2026-05-05 13:33:38,ROBOT_04,48.57,9.56,1.624,47.967,34.82,4,정상
2026-05-05 14:26:38,ROBOT_01,51.02,8.551,1.975,48.041,32.37,4,정상
2026-05-05 14:26:38,ROBOT_02,48.1,8.969,2.041,47.598,34.83,4,정상
2026-05-05 14:26:38,ROBOT_03,49.01,8.522,1.82,48.237,31.45,4,정상
2026-05-05 14:26:38,ROBOT_04,48.95,8.346,1.533,47.564,34.59,4,정상
2026-05-05 15:19:39,ROBOT_01,50.24,8.14,1.45,48.221,34.57,4,정상
2026-05-05 15:19:39,ROBOT_02,51.09,9.76,1.566,47.57,37.83,4,정상
2026-05-05 15:19:39,ROBOT_03,51.16,9.336,1.992,48.433,37.24,4,정상
2026-05-05 15:19:39,ROBOT_04,53,8.272,1.937,47.362,34.08,4,정상
2026-05-05 16:12:40,ROBOT_01,55.08,9.731,1.688,47.541,34.51,4,정상
2026-05-05 16:12:40,ROBOT_02,53.33,10.401,1.87,48.122,35.84,4,정상
2026-05-05 16:12:40,ROBOT_03,48.47,9.188,1.705,48.162,32.65,4,정상
2026-05-05 16:12:40,ROBOT_04,55.31,9.916,2.268,47.316,37.9,4,정상
2026-05-05 17:05:41,ROBOT_01,49.39,8.7,1.193,47.967,35.59,4,정상
2026-05-05 17:05:41,ROBOT_02,47.74,9.761,1.262,47.144,32.18,4,정상
2026-05-05 17:05:41,ROBOT_03,48.59,9.329,2.001,47.563,36.32,4,정상
2026-05-05 17:05:41,ROBOT_04,53.01,9.171,1.607,46.957,33.79,4,정상
2026-05-05 17:58:42,ROBOT_01,48.32,8.682,1.238,48.582,30.75,4,정상
2026-05-05 17:58:42,ROBOT_02,52.04,8.479,1.435,47.569,36.08,4,정상
2026-05-05 17:58:42,ROBOT_03,54.15,9.555,1.669,48.301,34.35,4,정상
2026-05-05 17:58:42,ROBOT_04,52.17,10.118,1.494,47.143,35.29,4,정상
2026-05-05 18:51:42,ROBOT_01,53.63,10.203,1.615,48.445,35.39,4,정상
2026-05-05 18:51:42,ROBOT_02,49.92,7.853,2.079,47.836,34.41,4,정상
2026-05-05 18:51:42,ROBOT_03,47.85,8.418,1.102,48.289,31.1,4,정상
2026-05-05 18:51:42,ROBOT_04,52.92,8.984,2.023,47.145,34.99,4,정상
2026-05-05 19:44:43,ROBOT_01,52.21,7.999,1.228,47.275,34.89,4,정상
2026-05-05 19:44:43,ROBOT_02,53.56,9.065,1.932,47.309,33.28,4,정상
2026-05-05 19:44:43,ROBOT_03,51.73,9.471,1.644,47.786,34.87,4,정상
2026-05-05 19:44:43,ROBOT_04,50.5,8.336,1.593,47.403,36.33,4,정상
2026-05-05 20:37:44,ROBOT_01,51.88,9.896,1.464,48.047,36.44,4,정상
2026-05-05 20:37:44,ROBOT_02,50.92,10.402,1.52,48.257,37.14,4,정상
2026-05-05 20:37:44,ROBOT_03,49.83,8.656,1.718,48.37,35.97,4,정상
2026-05-05 20:37:44,ROBOT_04,51.13,8.864,1.097,47.651,38.04,4,정상
2026-05-05 21:30:45,ROBOT_01,54.04,7.968,2.217,48.019,35.25,4,정상
2026-05-05 21:30:45,ROBOT_02,49.75,10.037,1.866,46.668,38.24,4,정상
2026-05-05 21:30:45,ROBOT_03,49.44,8.829,1.391,47.462,31.7,4,정상
2026-05-05 21:30:45,ROBOT_04,49.42,9.095,1.537,47.814,32.79,4,정상
2026-05-05 22:23:46,ROBOT_01,50.7,9.335,1.76,48.503,39.31,4,정상
2026-05-05 22:23:46,ROBOT_02,51.46,9.624,1.947,47.521,36.48,4,정상
2026-05-05 22:23:46,ROBOT_03,50.9,9.171,1.189,48.258,32.66,4,정상
2026-05-05 22:23:46,ROBOT_04,54.38,9.79,1.841,47.92,33.25,4,정상
2026-05-05 23:16:46,ROBOT_01,48.89,8.466,1.622,48.187,32.28,4,정상
2026-05-05 23:16:46,ROBOT_02,51.43,8.565,1.91,47.927,36.23,4,정상
2026-05-05 23:16:46,ROBOT_03,51.45,8.565,1.47,48.984,32.64,4,정상
2026-05-05 23:16:46,ROBOT_04,50.04,8.81,2.011,47.649,32.04,4,정상
2026-05-06 00:09:47,ROBOT_01,53.92,8.172,1.702,48.822,31.28,5,정상
2026-05-06 00:09:47,ROBOT_02,51.07,8.118,2.083,48.347,33.95,5,정상
2026-05-06 00:09:47,ROBOT_03,48.39,8.447,1.656,48.092,31.17,5,정상
2026-05-06 00:09:47,ROBOT_04,53.27,7.212,1.539,47.603,35.31,5,정상
2026-05-06 01:02:48,ROBOT_01,47.28,8.773,1.62,48.189,34.62,5,정상
2026-05-06 01:02:48,ROBOT_02,48.71,8.682,1.578,47.37,30.94,5,정상
2026-05-06 01:02:48,ROBOT_03,50.13,9.264,1.366,48.122,36.84,5,정상
2026-05-06 01:02:48,ROBOT_04,51.35,9.088,2.265,48.099,34.31,5,정상
2026-05-06 01:55:49,ROBOT_01,49.25,8.72,1.317,48.105,33.06,5,정상
2026-05-06 01:55:49,ROBOT_02,53.73,9.214,2.275,48.124,33.89,5,정상
2026-05-06 01:55:49,ROBOT_03,46.03,8.87,1.938,48.702,29.77,5,정상
2026-05-06 01:55:49,ROBOT_04,47.86,9.291,0.946,48.055,34.27,5,정상
2026-05-06 02:48:50,ROBOT_01,50.96,8.225,1.904,47.434,34.33,5,정상
2026-05-06 02:48:50,ROBOT_02,52.08,8.085,0.748,48.169,32.23,5,정상
2026-05-06 02:48:50,ROBOT_03,46.87,8.568,1,48.957,29,5,정상
2026-05-06 02:48:50,ROBOT_04,49.85,9.971,1.61,47.82,33.7,5,정상
2026-05-06 03:41:50,ROBOT_01,48.37,9.908,1.568,49.091,32.09,5,정상
2026-05-06 03:41:50,ROBOT_02,49.47,9.133,1.96,48.359,32.82,5,정상
2026-05-06 03:41:50,ROBOT_03,49.78,8.047,1.961,48.638,34.34,5,정상
2026-05-06 03:41:50,ROBOT_04,53.74,8.458,2.29,47.603,33.31,5,정상
2026-05-06 04:34:51,ROBOT_01,51.24,7.933,1.52,48.118,31.78,5,정상
2026-05-06 04:34:51,ROBOT_02,47.3,10.032,1.425,47.502,35.6,5,정상
2026-05-06 04:34:51,ROBOT_03,47.98,7.798,1.593,47.929,33.96,5,정상
2026-05-06 04:34:51,ROBOT_04,48.72,8.736,1.545,47.019,35.07,5,정상
2026-05-06 05:27:52,ROBOT_01,42.23,7.838,1.706,48.361,31.08,5,정상
2026-05-06 05:27:52,ROBOT_02,49.76,8.812,1.565,46.361,29.53,5,정상
2026-05-06 05:27:52,ROBOT_03,45.21,7.805,1.623,48.306,33.11,5,정상
2026-05-06 05:27:52,ROBOT_04,48.93,8.754,1.333,46.981,33.9,5,정상
2026-05-06 06:20:53,ROBOT_01,44.35,8.037,1.302,48.802,27.58,5,정상
2026-05-06 06:20:53,ROBOT_02,47.32,7.75,1.255,47.589,31.08,5,정상
2026-05-06 06:20:53,ROBOT_03,47.18,8.164,1.747,48.693,32.25,5,정상
2026-05-06 06:20:53,ROBOT_04,46.46,8.241,1.757,47.912,34.34,5,정상
2026-05-06 07:13:54,ROBOT_01,45.55,6.718,1.609,47.755,31.16,5,정상
2026-05-06 07:13:54,ROBOT_02,46.07,9.037,1.684,47.706,30.9,5,정상
2026-05-06 07:13:54,ROBOT_03,46.6,8.515,2.039,48.947,28.74,5,정상
2026-05-06 07:13:54,ROBOT_04,52.48,8.346,1.591,47.804,34.62,5,정상
2026-05-06 08:06:54,ROBOT_01,44.11,8.633,1.377,47.656,31.65,5,정상
2026-05-06 08:06:54,ROBOT_02,48.14,8.702,1.615,47.173,35.72,5,정상
2026-05-06 08:06:54,ROBOT_03,45.63,8.273,1.416,48.386,31.48,5,정상
2026-05-06 08:06:54,ROBOT_04,52.99,7.954,1.56,47.725,31.58,5,정상
2026-05-06 08:59:55,ROBOT_01,45.63,8.273,1.779,48.687,29.49,5,정상
2026-05-06 08:59:55,ROBOT_02,50.44,8.609,1.664,48.518,32.26,5,정상
2026-05-06 08:59:55,ROBOT_03,46.86,9.195,1.952,48.701,31.79,5,정상
2026-05-06 08:59:55,ROBOT_04,53.4,7.434,1.971,48.103,31.68,5,정상
2026-05-06 09:52:56,ROBOT_01,46.74,7.897,0.862,48.226,32.95,5,정상
2026-05-06 09:52:56,ROBOT_02,48.99,7.875,1.099,47.99,32.86,5,정상
2026-05-06 09:52:56,ROBOT_03,50.55,9.422,1.64,48.504,33.8,5,정상
2026-05-06 09:52:56,ROBOT_04,50.3,8.7,1.629,47.624,33.8,5,정상
2026-05-06 10:45:57,ROBOT_01,44.16,7.335,1.541,48.169,29.09,5,정상
2026-05-06 10:45:57,ROBOT_02,44.54,8.39,1.659,48.246,33.07,5,정상
2026-05-06 10:45:57,ROBOT_03,49.35,8.518,1.389,47.721,35.24,5,정상
2026-05-06 10:45:57,ROBOT_04,50.42,7.586,2.158,48.104,31.5,5,정상
2026-05-06 11:38:57,ROBOT_01,47.01,9.078,1.692,48.45,34.55,5,정상
2026-05-06 11:38:57,ROBOT_02,51.87,8.247,1.87,48.157,33.42,5,정상
2026-05-06 11:38:57,ROBOT_03,51.02,9.063,1.246,47.331,33.92,5,정상
2026-05-06 11:38:57,ROBOT_04,47.89,8.308,1.746,47.947,31.33,5,정상
2026-05-06 12:31:58,ROBOT_01,49.58,9.137,1.731,48.426,31.39,5,정상
2026-05-06 12:31:58,ROBOT_02,52.04,8.372,1.789,48.069,36.48,5,정상
2026-05-06 12:31:58,ROBOT_03,50.71,8.897,1.304,47.59,37.09,5,정상
2026-05-06 12:31:58,ROBOT_04,56.63,9.25,1.363,47.68,36.42,5,정상
