equipment_id,location_id,equipment_type,collected_at,day_index,hour,traffic_load,temperature_c,voltage_v,signal_strength_dbm,success_rate,response_time_ms,retry_count,disconnect_count,packet_loss_rate,error_count,days_since_maintenance,risk_score,risk_level,failure_event,maintenance_event,failure_within_7d,rul_hours
ANT-001,TG-01,hipass_antenna,2026-01-07 16:00:00,6,16,0.489,30.44,12.33,86.71,99.19,42.15,1,0,0.186,1,21,0.18,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 17:00:00,6,17,0.572,29.28,12.28,85.62,99.32,39.91,0,0,0,0,21,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 18:00:00,6,18,0.59,30.4,12.28,84.68,99.64,43.49,0,0,0.148,0,21,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 19:00:00,6,19,0.514,28.14,12.29,84.95,99.41,47.19,0,0,0.321,0,21,1.89,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 20:00:00,6,20,0.473,26.88,12.31,84.62,99.7,44.42,0,0,0.121,0,21,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 21:00:00,6,21,0.329,25.32,12.33,83.75,99.17,45.41,0,0,0.07,1,21,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 22:00:00,6,22,0.274,25.21,12.34,86.88,99.49,39.43,1,0,0.244,0,21,1.58,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-07 23:00:00,6,23,0.246,24.51,12.35,84.61,99.22,40.03,1,0,0.188,0,21,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 00:00:00,7,0,0.256,25.34,12.36,84.58,99.02,40.98,0,0,0.208,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 01:00:00,7,1,0.268,24.26,12.26,85.47,99.44,37.23,2,0,0.295,0,22,2.78,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 02:00:00,7,2,0.267,25.09,12.28,83.37,99.22,42.32,1,0,0.251,0,22,0.17,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 03:00:00,7,3,0.236,26.53,12.31,83.58,99.02,42.03,0,0,0.139,0,22,1.38,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 04:00:00,7,4,0.317,25.71,12.22,84.34,98.81,40.58,2,1,0.408,4,22,18.45,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 05:00:00,7,5,0.394,27.7,12.27,84.08,99.32,40.25,0,0,0.192,0,22,1.27,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 06:00:00,7,6,0.468,29.23,12.38,83.7,98.75,43.16,2,0,0.212,1,22,4.2,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 07:00:00,7,7,0.61,30.95,12.25,85.27,99.47,44.66,0,0,0.123,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 08:00:00,7,8,0.601,31.38,12.23,84.67,99.48,43.42,1,0,0.133,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 09:00:00,7,9,0.626,32.66,12.36,83.02,99.08,50.93,1,0,0.074,0,22,4.65,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 10:00:00,7,10,0.514,31.63,12.32,86.07,99.56,40.06,0,0,0.201,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 11:00:00,7,11,0.405,33.09,12.31,85.21,99.19,42.8,0,0,0.14,1,22,1.6,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 12:00:00,7,12,0.319,33.14,12.33,81.8,99.2,43.04,0,0,0.19,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 13:00:00,7,13,0.32,32.64,12.33,83.73,99.2,42.16,0,0,0.061,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 14:00:00,7,14,0.292,31.96,12.28,83.18,99.29,39.99,1,0,0.128,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 15:00:00,7,15,0.396,32.99,12.41,82.95,99.25,39.1,0,0,0.057,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 16:00:00,7,16,0.424,31.5,12.37,85.74,99.63,42.07,0,0,0.26,1,22,2.86,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 17:00:00,7,17,0.526,29.98,12.35,85.23,99.62,39.85,0,0,0.086,2,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 18:00:00,7,18,0.553,28.93,12.33,85.08,99.29,39.64,0,0,0.02,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 19:00:00,7,19,0.538,29.24,12.25,84.76,99.43,46.87,1,0,0.076,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 20:00:00,7,20,0.47,28.42,12.25,83.7,99.56,45.43,0,0,0.206,0,22,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 21:00:00,7,21,0.353,27.02,12.23,84.81,99.32,39.17,0,0,0.051,0,22,0.78,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 22:00:00,7,22,0.303,25.23,12.33,84.35,99.46,41.56,0,0,0,0,22,3.87,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-08 23:00:00,7,23,0.249,26.35,12.34,85.89,99.42,41.39,1,0,0.184,0,22,3.94,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 00:00:00,8,0,0.213,24.31,12.27,84.21,99.19,38.89,0,0,0.201,0,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 01:00:00,8,1,0.237,26.2,12.33,85.72,99.54,42.37,0,0,0.109,1,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 02:00:00,8,2,0.294,26.47,12.35,84.85,98.83,45.2,0,0,0.072,0,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 03:00:00,8,3,0.242,25.39,12.35,84.42,99.29,42.55,0,0,0.117,1,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 04:00:00,8,4,0.349,27.49,12.29,84.89,99.21,43.46,2,0,0.225,0,23,3.88,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 05:00:00,8,5,0.391,28.35,12.35,82.96,99.0,43.74,0,0,0.135,0,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 06:00:00,8,6,0.476,28.98,12.35,85.5,99.29,40.86,0,0,0.125,0,23,0.1,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 07:00:00,8,7,0.597,29.67,12.3,86.71,99.85,46.08,1,0,0.122,1,23,3.57,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 08:00:00,8,8,0.662,31.36,12.3,84.59,99.25,45.11,0,1,0.375,0,23,7.51,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 09:00:00,8,9,0.588,33.17,12.32,85.32,99.08,47.13,0,0,0.097,0,23,5.33,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 10:00:00,8,10,0.524,32.74,12.31,83.63,99.17,44.23,1,0,0.201,0,23,4.59,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 11:00:00,8,11,0.364,33.47,12.33,83.79,99.09,44.17,0,0,0.048,0,23,5.92,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 12:00:00,8,12,0.328,32.88,12.32,82.88,99.08,43.32,0,0,0.061,1,23,2.62,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 13:00:00,8,13,0.271,32.35,12.31,84.03,99.9,50.03,0,0,0.018,0,23,3.91,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 14:00:00,8,14,0.314,32.14,12.34,85.07,99.25,46.88,0,0,0.114,0,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 15:00:00,8,15,0.348,30.88,12.3,84.32,99.74,41.96,1,0,0.125,0,23,2.4,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 16:00:00,8,16,0.488,31.16,12.3,86.18,99.44,40.36,2,0,0.128,0,23,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 17:00:00,8,17,0.548,29.89,12.32,83.68,99.55,41.94,1,0,0.308,0,23,5.29,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 18:00:00,8,18,0.563,29.02,12.25,83.31,99.2,40.68,1,0,0.239,0,23,5.58,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 19:00:00,8,19,0.5,28.96,12.33,85.03,98.62,46.92,2,1,0.53,3,23,11.69,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 20:00:00,8,20,0.429,27.53,12.32,84.8,99.23,40.77,0,0,0.271,0,23,1.6,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 21:00:00,8,21,0.394,26.05,12.27,83.67,98.7,43.47,0,1,0.409,0,23,2.77,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 22:00:00,8,22,0.284,24.77,12.31,85.05,99.58,40.43,0,0,0.109,0,23,1.4,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-09 23:00:00,8,23,0.231,25.1,12.3,84.87,99.3,44.12,0,0,0.055,1,23,3.32,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 00:00:00,9,0,0.176,23.66,12.32,83.07,99.39,38.64,0,0,0.096,0,24,0.09,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 01:00:00,9,1,0.181,26.72,12.33,82.99,99.38,41.05,1,0,0.168,0,24,3.38,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 02:00:00,9,2,0.17,25.27,12.35,82.35,98.85,38.31,0,0,0.087,0,24,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 03:00:00,9,3,0.219,27.39,12.24,84.6,99.14,41.4,1,0,0.187,1,24,3.04,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 04:00:00,9,4,0.204,28.05,12.34,86.38,99.15,41.08,1,0,0.214,0,24,1.83,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 05:00:00,9,5,0.268,27.82,12.35,86.05,98.78,40.2,0,0,0.055,1,24,3.96,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 06:00:00,9,6,0.384,28.29,12.36,86.21,99.21,41.11,0,0,0.145,1,24,0.61,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 07:00:00,9,7,0.415,30.07,12.36,85.19,99.75,42.45,0,0,0.133,0,24,3.58,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 08:00:00,9,8,0.482,31.22,12.32,84.11,99.58,38.86,0,0,0.239,0,24,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 09:00:00,9,9,0.441,31.89,12.35,85.3,99.26,37.7,2,0,0.203,0,24,8.68,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 10:00:00,9,10,0.333,33.28,12.24,84.09,99.07,44.39,1,1,0.364,1,24,7.16,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 11:00:00,9,11,0.285,33.07,12.31,84.96,99.36,44.48,0,0,0.2,1,24,6.6,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 12:00:00,9,12,0.205,33.9,12.3,84.85,99.57,44.13,1,0,0.069,0,24,1.68,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 13:00:00,9,13,0.215,32.05,12.27,85.35,99.7,36.34,0,0,0.257,0,24,0.31,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 14:00:00,9,14,0.202,32.95,12.33,84.59,99.46,38.6,1,0,0.143,1,24,3.93,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 15:00:00,9,15,0.278,31.87,12.33,83.4,99.24,44.13,0,0,0.082,0,24,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 16:00:00,9,16,0.308,31.29,12.26,82.67,99.32,37.45,1,0,0.186,0,24,2.77,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 17:00:00,9,17,0.384,29.92,12.31,83.87,99.23,43.76,0,0,0,0,24,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 18:00:00,9,18,0.385,28.58,12.29,84.24,99.81,40.02,0,0,0.142,1,24,1.09,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 19:00:00,9,19,0.394,27.47,12.32,84.81,98.91,47.01,0,0,0.136,0,24,1.9,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 20:00:00,9,20,0.31,26.62,12.31,83.02,99.26,39.03,1,0,0.181,0,24,6.67,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 21:00:00,9,21,0.286,27.96,12.29,85.99,98.95,41.1,1,1,0.202,0,24,5.58,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 22:00:00,9,22,0.227,24.86,12.32,82.28,98.39,40.42,1,1,0.307,2,24,13.4,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-10 23:00:00,9,23,0.172,24.23,12.32,84.89,99.62,41.68,0,0,0.097,0,24,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 00:00:00,10,0,0.166,24.67,12.31,85.51,99.71,44.09,0,0,0.26,3,25,1.05,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 01:00:00,10,1,0.199,25.01,12.31,85.57,99.53,39.55,0,0,0.177,0,25,2.02,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 02:00:00,10,2,0.189,25.24,12.32,83.62,99.11,40.81,0,0,0.034,0,25,1.48,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 03:00:00,10,3,0.169,26.49,12.28,81.77,99.42,45.66,1,0,0.231,0,25,1.72,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 04:00:00,10,4,0.228,26.84,12.33,83.61,99.3,36.13,1,0,0.088,1,25,1.9,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 05:00:00,10,5,0.28,28.3,12.27,82.77,99.18,39.18,0,0,0,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 06:00:00,10,6,0.36,29.57,12.33,83.22,99.11,33.75,0,0,0.211,0,25,0.17,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 07:00:00,10,7,0.437,30.12,12.36,83.2,99.43,43.15,0,0,0.063,1,25,0.91,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 08:00:00,10,8,0.474,31.46,12.3,81.96,99.78,43.51,0,0,0.212,2,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 09:00:00,10,9,0.411,31.79,12.32,85.21,99.75,43.11,0,0,0.038,1,25,6.57,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 10:00:00,10,10,0.38,33.04,12.33,84.03,99.4,43.94,0,0,0.11,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 11:00:00,10,11,0.263,33.72,12.31,84.11,99.57,43.37,0,0,0.106,1,25,1.96,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 12:00:00,10,12,0.252,32.87,12.25,84.07,99.01,46.74,0,0,0.137,0,25,3.78,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 13:00:00,10,13,0.205,32.22,12.36,82.98,99.87,40.68,0,0,0.099,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 14:00:00,10,14,0.202,33.84,12.28,84.36,99.32,47.12,0,0,0.127,0,25,0.48,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 15:00:00,10,15,0.245,32.97,12.24,82.05,99.34,44.04,0,0,0,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 16:00:00,10,16,0.308,30.07,12.26,86.76,99.28,41.11,0,0,0.112,1,25,2.21,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 17:00:00,10,17,0.393,29.94,12.39,85.3,98.7,46.75,2,0,0.177,1,25,4.8,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 18:00:00,10,18,0.383,29.85,12.34,85.11,99.73,37.28,0,0,0.09,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 19:00:00,10,19,0.394,28.53,12.41,84.77,98.88,41.88,2,0,0.304,1,25,3.79,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 20:00:00,10,20,0.353,26.73,12.38,82.65,99.33,39.97,0,0,0.252,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 21:00:00,10,21,0.293,27.27,12.31,86.51,99.57,41.42,0,0,0.163,0,25,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 22:00:00,10,22,0.219,26.12,12.38,82.74,99.59,41.38,0,0,0.243,0,25,0.51,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-11 23:00:00,10,23,0.189,25.83,12.29,82.54,99.46,42.12,0,0,0.016,0,25,0.39,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 00:00:00,11,0,0.276,26.57,12.37,85.6,99.41,38.71,1,0,0.242,0,26,0.55,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 01:00:00,11,1,0.218,26.07,12.3,84.27,99.48,40.06,0,0,0,0,26,0.03,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 02:00:00,11,2,0.263,26.18,12.39,86.39,99.09,41.47,0,0,0.199,0,26,0.74,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 03:00:00,11,3,0.256,26.75,12.3,82.05,98.79,44.22,2,0,0.183,0,26,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 04:00:00,11,4,0.347,28.07,12.31,86.06,99.62,47.08,0,0,0.094,0,26,3.04,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 05:00:00,11,5,0.41,28.8,12.37,86.22,99.17,46.95,1,0,0.161,0,26,4.98,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 06:00:00,11,6,0.52,30.44,12.28,86.09,98.93,42.45,0,0,0.107,0,26,4.06,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 07:00:00,11,7,0.564,30.45,12.32,84.11,99.61,43.94,0,0,0.021,0,26,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 08:00:00,11,8,0.592,31.94,12.29,86.66,99.11,42.53,1,0,0.267,0,26,1.86,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 09:00:00,11,9,0.557,33.03,12.32,85.08,99.3,43.95,0,0,0.244,0,26,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 10:00:00,11,10,0.517,33.01,12.37,85.14,99.56,43.03,1,0,0.284,2,26,6.74,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 11:00:00,11,11,0.371,33.34,12.31,86.18,99.49,37.5,0,0,0.12,0,26,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 12:00:00,11,12,0.334,34.05,12.38,83.36,99.34,46.12,2,0,0.216,0,26,8.2,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 13:00:00,11,13,0.321,33.94,12.27,85.22,99.31,45.02,2,0,0.256,0,26,10.02,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 14:00:00,11,14,0.28,34.45,12.3,84.43,99.86,44.49,1,0,0.239,1,26,3.9,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 15:00:00,11,15,0.394,32.46,12.26,83.42,99.38,44.46,0,0,0.088,2,26,3.97,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 16:00:00,11,16,0.428,32.97,12.28,81.91,98.64,45.8,1,1,0.386,0,26,5.1,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 17:00:00,11,17,0.533,31.94,12.35,83.29,99.13,47.21,0,0,0.158,0,26,0.83,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 18:00:00,11,18,0.557,29.89,12.33,86.09,99.62,41.2,0,0,0.177,1,26,2.04,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 19:00:00,11,19,0.521,29.98,12.31,84.15,100,45.42,0,0,0.123,0,26,3.55,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 20:00:00,11,20,0.423,27.21,12.35,86.25,99.23,44.05,1,0,0.212,0,26,1.15,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 21:00:00,11,21,0.384,27.33,12.3,83.78,99.34,38.85,0,0,0.157,0,26,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 22:00:00,11,22,0.295,27.32,12.35,81.59,99.54,48.28,0,0,0,0,26,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-12 23:00:00,11,23,0.266,25.22,12.41,85.58,98.88,42.99,0,1,0.222,0,26,6.2,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 00:00:00,12,0,0.271,26.32,12.29,83.97,99.05,42.58,2,0,0.268,0,27,4.26,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 01:00:00,12,1,0.25,24.78,12.29,85.3,99.75,37.59,2,0,0.108,0,27,4.97,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 02:00:00,12,2,0.219,25.36,12.36,82.86,99.1,37.26,0,0,0.151,0,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 03:00:00,12,3,0.256,26.7,12.25,83.28,99.28,37.76,1,0,0.216,0,27,4.48,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 04:00:00,12,4,0.338,27.43,12.34,84.75,99.48,38.1,0,0,0.013,0,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 05:00:00,12,5,0.396,29.56,12.32,82.35,99.12,48.42,1,0,0.205,1,27,1.38,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 06:00:00,12,6,0.474,30.09,12.32,83.85,99.62,39.26,0,0,0.191,1,27,7.86,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 07:00:00,12,7,0.625,31.18,12.33,85.66,99.57,43.62,0,0,0.249,1,27,0.64,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 08:00:00,12,8,0.655,33.17,12.28,84.27,99.1,40.18,0,0,0.153,0,27,1.08,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 09:00:00,12,9,0.578,33.97,12.33,86.69,99.23,48.16,0,0,0.141,1,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 10:00:00,12,10,0.46,34.25,12.29,82.38,99.03,45.92,0,1,0.432,0,27,3.87,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 11:00:00,12,11,0.374,34.19,12.29,84.95,99.26,43.91,0,0,0.049,1,27,3.84,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 12:00:00,12,12,0.313,34.61,12.32,84.35,99.3,44.82,0,0,0.066,2,27,1.9,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 13:00:00,12,13,0.304,32.48,12.33,84.76,99.42,43.71,0,0,0.211,1,27,1.86,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 14:00:00,12,14,0.271,32.66,12.3,85.34,98.67,42.6,1,1,0.426,1,27,8.8,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 15:00:00,12,15,0.387,32.29,12.25,84.85,99.49,46.52,1,0,0.153,0,27,1.67,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 16:00:00,12,16,0.446,31.62,12.33,85.05,99.41,36.5,1,0,0.291,0,27,1.14,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 17:00:00,12,17,0.566,31.63,12.31,85.13,99.47,44.05,0,0,0.045,1,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 18:00:00,12,18,0.589,29.93,12.29,83.01,98.95,39.99,0,0,0.202,0,27,0.28,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 19:00:00,12,19,0.576,28.89,12.35,84.81,99.09,37.22,0,0,0.204,0,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 20:00:00,12,20,0.43,27.97,12.3,84.25,99.41,33.89,2,0,0.025,1,27,4.91,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 21:00:00,12,21,0.398,26.95,12.33,86.05,99.41,39.56,0,0,0.28,0,27,2.5,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 22:00:00,12,22,0.271,26.12,12.25,84.47,99.34,44.62,1,0,0.185,0,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-13 23:00:00,12,23,0.24,26.14,12.31,84.05,99.6,37.74,0,0,0.191,0,27,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 00:00:00,13,0,0.29,25.3,12.38,85.86,99.38,42.29,1,0,0.267,0,28,2.63,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 01:00:00,13,1,0.27,26.46,12.29,85.66,99.76,38.27,0,0,0,0,28,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 02:00:00,13,2,0.269,26.16,12.32,82.07,99.15,39.61,0,0,0.114,0,28,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 03:00:00,13,3,0.313,25.39,12.31,85.51,98.62,45.34,1,1,0.284,0,28,8.82,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 04:00:00,13,4,0.346,28.12,12.3,82.87,99.47,38.33,0,0,0.125,0,28,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 05:00:00,13,5,0.402,28.13,12.28,83.59,100,39.29,0,0,0.042,0,28,0,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 06:00:00,13,6,0.467,31.14,12.33,84.85,99.49,37.59,0,0,0,1,28,2.11,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 07:00:00,13,7,0.555,31.17,12.36,83.3,99.26,48.55,0,0,0.216,1,28,2.72,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 08:00:00,13,8,0.607,31.92,12.32,83.09,98.99,46.98,2,1,0.355,1,28,9.89,정상,0,0,0,
ANT-001,TG-01,hipass_antenna,2026-01-14 09:00:00,13,9,0.605,32.72,12.28,84.22,98.93,42.03,1,0,0.167,1,28,0.42,정상,0,0,0,
