gate_id,location_id,collected_at,motor_temperature_c,motor_current_a,voltage_v,open_close_time_sec,vibration_mm_s,operation_count,error_count,days_since_maintenance,risk_score,risk_level,maintenance_event,failure_event
GATE-01,PARKING-01,2026-01-10 01:00:00,35.51,3.98,24.32,2.65,0.69,36269,0,46,3,정상,0,0
GATE-01,PARKING-01,2026-01-10 02:00:00,35.19,3.56,24.16,2.28,0.83,36269,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-10 03:00:00,34.88,3.72,24.07,2.68,0.85,36271,0,46,0.18,정상,0,0
GATE-01,PARKING-01,2026-01-10 04:00:00,36.27,2.92,24.03,2.57,0.87,36275,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-10 05:00:00,36.21,3.54,24.02,2.52,0.68,36279,1,46,5.04,정상,0,0
GATE-01,PARKING-01,2026-01-10 06:00:00,38.56,3.91,24.4,2.36,0.45,36304,1,46,6.91,정상,0,0
GATE-01,PARKING-01,2026-01-10 07:00:00,39.72,4,23.89,2.47,0.75,36352,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-10 08:00:00,37.16,4.07,23.93,2.49,0.58,36386,1,46,5.72,정상,0,0
GATE-01,PARKING-01,2026-01-10 09:00:00,42.6,4.59,23.95,2.86,0.86,36431,0,46,0.5,정상,0,0
GATE-01,PARKING-01,2026-01-10 10:00:00,43.25,3.88,24.34,2.31,1.08,36468,1,46,7.82,정상,0,0
GATE-01,PARKING-01,2026-01-10 11:00:00,38.38,3.93,24.05,2.62,0.89,36490,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-10 12:00:00,38.17,3.62,24.48,3.06,0.91,36511,1,46,6.88,정상,0,0
GATE-01,PARKING-01,2026-01-10 13:00:00,37.52,3.93,24.21,2.53,1.04,36531,0,46,0.22,정상,0,0
GATE-01,PARKING-01,2026-01-10 14:00:00,37.93,3.9,24.29,2.25,0.79,36558,1,46,8.96,정상,0,0
GATE-01,PARKING-01,2026-01-10 15:00:00,42.95,3.69,24.03,2.5,0.93,36586,0,46,1.14,정상,0,0
GATE-01,PARKING-01,2026-01-10 16:00:00,36.51,4.6,24.23,2.41,0.83,36618,0,46,1.33,정상,0,0
GATE-01,PARKING-01,2026-01-10 17:00:00,39.28,3.93,24.35,2.49,0.86,36651,1,46,7.24,정상,0,0
GATE-01,PARKING-01,2026-01-10 18:00:00,37.19,4.07,24.05,2.46,0.9,36683,0,46,3.25,정상,0,0
GATE-01,PARKING-01,2026-01-10 19:00:00,42.29,4.33,24.23,2.16,0.86,36738,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-10 20:00:00,34.77,3.6,24.01,2.95,0.91,36760,0,46,0.18,정상,0,0
GATE-01,PARKING-01,2026-01-10 21:00:00,39.66,3.83,24.31,2.47,0.76,36793,0,46,0.84,정상,0,0
GATE-01,PARKING-01,2026-01-10 22:00:00,34.74,3.83,23.68,2.41,0.84,36809,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-10 23:00:00,38.69,3.63,23.85,2.64,0.87,36829,0,46,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 00:00:00,33.95,3.21,24,2.14,0.96,36830,1,47,4.37,정상,0,0
GATE-01,PARKING-01,2026-01-11 01:00:00,33.31,3.3,24.29,2.48,0.92,36830,1,47,4.5,정상,0,0
GATE-01,PARKING-01,2026-01-11 02:00:00,34.74,4.24,24.15,2.62,0.65,36842,0,47,1.16,정상,0,0
GATE-01,PARKING-01,2026-01-11 03:00:00,34.11,4.26,24.11,2.49,0.96,36845,0,47,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 04:00:00,38.33,3.24,24.7,2.6,0.72,36853,0,47,5.97,정상,0,0
GATE-01,PARKING-01,2026-01-11 05:00:00,38.03,3.79,24.37,2.37,1.07,36866,0,47,2.79,정상,0,0
GATE-01,PARKING-01,2026-01-11 06:00:00,38.44,3.89,24.14,2.56,1.03,36882,1,47,7.32,정상,0,0
GATE-01,PARKING-01,2026-01-11 07:00:00,39.63,4.56,24.52,2.68,0.91,36930,0,47,3.61,정상,0,0
GATE-01,PARKING-01,2026-01-11 08:00:00,40.92,4.3,24.27,2.32,0.94,36982,1,47,3.35,정상,0,0
GATE-01,PARKING-01,2026-01-11 09:00:00,43.62,4.11,24.1,2.35,0.97,37027,1,47,7.5,정상,0,0
GATE-01,PARKING-01,2026-01-11 10:00:00,34.79,3.34,24.24,2.32,0.78,37045,0,47,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 11:00:00,39.86,3.71,23.53,2.3,1,37073,0,47,4.14,정상,0,0
GATE-01,PARKING-01,2026-01-11 12:00:00,39.64,3.84,24.35,2.57,1.09,37094,0,47,1.53,정상,0,0
GATE-01,PARKING-01,2026-01-11 13:00:00,36.08,3.89,24.28,2.52,0.82,37118,0,47,0.7,정상,0,0
GATE-01,PARKING-01,2026-01-11 14:00:00,36.77,4.11,24.18,2.37,0.91,37139,0,47,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 15:00:00,37.61,3.9,24.13,2.38,0.89,37164,0,47,0.75,정상,0,0
GATE-01,PARKING-01,2026-01-11 16:00:00,35.61,3.89,24.14,2.64,0.47,37184,1,47,3.36,정상,0,0
GATE-01,PARKING-01,2026-01-11 17:00:00,40.18,4.7,23.77,2.73,1.11,37231,1,47,5.96,정상,0,0
GATE-01,PARKING-01,2026-01-11 18:00:00,40.09,4.46,24.34,2.39,1.07,37281,0,47,4.18,정상,0,0
GATE-01,PARKING-01,2026-01-11 19:00:00,41.66,4.12,23.91,2.53,0.92,37332,0,47,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 20:00:00,35.74,3.71,23.85,2.49,0.62,37363,0,47,2.17,정상,0,0
GATE-01,PARKING-01,2026-01-11 21:00:00,38.72,3.68,24.07,2.63,0.98,37377,0,47,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 22:00:00,37.61,3.54,23.92,2.72,0.9,37389,0,47,0,정상,0,0
GATE-01,PARKING-01,2026-01-11 23:00:00,38.04,4.29,24.07,2.39,0.74,37409,0,47,1.86,정상,0,0
GATE-01,PARKING-01,2026-01-12 00:00:00,37.61,3.66,23.62,2.45,0.83,37414,0,48,1.53,정상,0,0
GATE-01,PARKING-01,2026-01-12 01:00:00,34.17,3.39,24.05,2.4,0.98,37417,0,48,1.51,정상,0,0
GATE-01,PARKING-01,2026-01-12 02:00:00,38.44,3.85,23.86,2.5,0.85,37432,0,48,0.59,정상,0,0
GATE-01,PARKING-01,2026-01-12 03:00:00,32.6,2.97,24.01,2.67,0.87,37437,0,48,0,정상,0,0
GATE-01,PARKING-01,2026-01-12 04:00:00,33.59,3.33,24.23,2.51,0.95,37445,1,48,9.29,정상,0,0
GATE-01,PARKING-01,2026-01-12 05:00:00,35.8,3.77,23.7,2.27,0.95,37458,0,48,2.9,정상,0,0
GATE-01,PARKING-01,2026-01-12 06:00:00,39.54,3.63,23.9,2.59,0.88,37475,1,48,7.02,정상,0,0
GATE-01,PARKING-01,2026-01-12 07:00:00,39.26,3.94,24.02,2.5,0.95,37507,0,48,0,정상,0,0
GATE-01,PARKING-01,2026-01-12 08:00:00,41.31,4.47,24.19,2.44,0.74,37557,1,48,6.06,정상,0,0
GATE-01,PARKING-01,2026-01-12 09:00:00,40.3,4.05,24.27,2.55,0.85,37592,0,48,1.57,정상,0,0
GATE-01,PARKING-01,2026-01-12 10:00:00,38.87,3.63,24.03,2.42,0.74,37612,1,48,5.34,정상,0,0
GATE-01,PARKING-01,2026-01-12 11:00:00,36.99,3.74,24.06,2.62,1.08,37638,0,48,0,정상,0,0
GATE-01,PARKING-01,2026-01-12 12:00:00,36.01,4.21,24.16,2.28,0.95,37658,0,48,0.6,정상,0,0
GATE-01,PARKING-01,2026-01-12 13:00:00,38.3,4.17,24.19,2.47,0.77,37682,1,48,4.65,정상,0,0
GATE-01,PARKING-01,2026-01-12 14:00:00,38.28,4.33,23.98,2.56,1.01,37706,1,48,5.59,정상,0,0
GATE-01,PARKING-01,2026-01-12 15:00:00,42.79,3.83,23.67,2.51,0.77,37725,1,48,5.75,정상,0,0
GATE-01,PARKING-01,2026-01-12 16:00:00,39.17,3.81,24,2.38,0.81,37751,0,48,0.33,정상,0,0
GATE-01,PARKING-01,2026-01-12 17:00:00,39.31,4.33,23.95,2.61,0.79,37779,0,48,0,정상,0,0
GATE-01,PARKING-01,2026-01-12 18:00:00,39.1,3.68,23.77,2.52,0.98,37819,1,48,7.43,정상,0,0
GATE-01,PARKING-01,2026-01-12 19:00:00,39.4,4.22,24.35,2.45,0.79,37857,0,48,0,정상,0,0
GATE-01,PARKING-01,2026-01-12 20:00:00,43.05,4.29,23.91,2.63,0.56,37906,0,48,2.78,정상,0,0
GATE-01,PARKING-01,2026-01-12 21:00:00,41.18,4.04,24.25,2.67,0.98,37931,0,48,0,정상,0,0
GATE-01,PARKING-01,2026-01-12 22:00:00,40.02,3.76,24.06,2.67,1.12,37957,0,48,1.34,정상,0,0
GATE-01,PARKING-01,2026-01-12 23:00:00,41.22,3.7,24.13,2.65,0.54,37978,0,48,4,정상,0,0
GATE-01,PARKING-01,2026-01-13 00:00:00,33.45,3.68,24.29,2.63,0.57,37982,0,49,1.97,정상,0,0
GATE-01,PARKING-01,2026-01-13 01:00:00,35.71,3.32,23.99,2.75,0.99,37983,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 02:00:00,33.7,3.6,23.93,2.84,0.72,37983,0,49,0.56,정상,0,0
GATE-01,PARKING-01,2026-01-13 03:00:00,35.9,3.94,23.56,2.25,1.09,37986,0,49,0.33,정상,0,0
GATE-01,PARKING-01,2026-01-13 04:00:00,35.6,3.42,24.13,2.64,0.82,37990,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 05:00:00,34.94,3.37,23.87,2.47,1.16,37997,1,49,4.87,정상,0,0
GATE-01,PARKING-01,2026-01-13 06:00:00,38.83,3.39,24.25,2.58,0.88,38014,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 07:00:00,39.74,3.97,23.99,2.58,0.73,38046,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 08:00:00,40.46,3.91,23.5,2.64,0.82,38081,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 09:00:00,37.87,4.64,24.25,2.74,1.04,38126,1,49,6.26,정상,0,0
GATE-01,PARKING-01,2026-01-13 10:00:00,41.69,4.39,23.98,2.48,0.95,38150,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 11:00:00,37.11,4.17,23.52,2.73,0.9,38172,1,49,3.25,정상,0,0
GATE-01,PARKING-01,2026-01-13 12:00:00,38.04,4.47,23.69,2.41,0.93,38198,0,49,2.21,정상,0,0
GATE-01,PARKING-01,2026-01-13 13:00:00,39.79,3.19,24.05,2.82,0.84,38214,1,49,3.69,정상,0,0
GATE-01,PARKING-01,2026-01-13 14:00:00,38.43,4.08,23.93,2.64,1.1,38237,0,49,1.55,정상,0,0
GATE-01,PARKING-01,2026-01-13 15:00:00,40.98,3.74,24.05,2.83,0.85,38257,0,49,1.46,정상,0,0
GATE-01,PARKING-01,2026-01-13 16:00:00,37.92,3.94,23.87,2.47,0.96,38280,0,49,0.77,정상,0,0
GATE-01,PARKING-01,2026-01-13 17:00:00,38.05,4.09,23.38,2.35,0.77,38314,1,49,7.25,정상,0,0
GATE-01,PARKING-01,2026-01-13 18:00:00,36.4,4.27,24.02,2.38,0.62,38346,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 19:00:00,41.06,4.28,23.96,2.38,0.85,38396,0,49,0,정상,0,0
GATE-01,PARKING-01,2026-01-13 20:00:00,39.67,4.05,24.4,2.46,1.1,38433,0,49,2.04,정상,0,0
GATE-01,PARKING-01,2026-01-13 21:00:00,38.18,3.72,23.77,2.6,0.82,38457,0,49,2.36,정상,0,0
GATE-01,PARKING-01,2026-01-13 22:00:00,38.05,3.37,24.2,2.57,1.02,38475,1,49,7.3,정상,0,0
GATE-01,PARKING-01,2026-01-13 23:00:00,36.42,4.28,24.08,2.52,0.6,38501,1,49,5.64,정상,0,0
GATE-01,PARKING-01,2026-01-14 00:00:00,33.39,3.36,24.22,2.83,1.37,38501,0,50,0.64,정상,0,0
GATE-01,PARKING-01,2026-01-14 01:00:00,35.1,3.66,24.38,2.44,1.12,38513,0,50,2.61,정상,0,0
GATE-01,PARKING-01,2026-01-14 02:00:00,35.96,3.42,24.09,2.47,0.96,38515,0,50,0.45,정상,0,0
GATE-01,PARKING-01,2026-01-14 03:00:00,38.28,3.41,24.24,2.66,1.13,38523,0,50,3.12,정상,0,0
GATE-01,PARKING-01,2026-01-14 04:00:00,38.8,3.53,23.97,2.45,0.66,38525,0,50,0,정상,0,0
GATE-01,PARKING-01,2026-01-14 05:00:00,35.34,3.19,23.86,2.44,0.89,38531,1,50,7.52,정상,0,0
GATE-01,PARKING-01,2026-01-14 06:00:00,37.53,3.98,24.59,2.59,0.72,38557,0,50,1.21,정상,0,0
GATE-01,PARKING-01,2026-01-14 07:00:00,39.79,4.56,23.97,2.63,0.94,38607,0,50,0.35,정상,0,0
GATE-01,PARKING-01,2026-01-14 08:00:00,37.71,4.18,24.68,2.75,1.11,38643,0,50,3.55,정상,0,0
GATE-01,PARKING-01,2026-01-14 09:00:00,39.83,4.17,23.83,2.49,0.86,38681,0,50,4.62,정상,0,0
GATE-01,PARKING-01,2026-01-14 10:00:00,38.88,4.31,24.3,2.55,0.74,38708,1,50,7.72,정상,0,0
GATE-01,PARKING-01,2026-01-14 11:00:00,38.42,3.64,23.89,2.37,1.5,38733,0,50,3.12,정상,0,0
GATE-01,PARKING-01,2026-01-14 12:00:00,36.35,3.77,24.42,2.59,0.97,38757,1,50,9.09,정상,0,0
GATE-01,PARKING-01,2026-01-14 13:00:00,37.49,3.85,23.65,2.51,0.93,38781,0,50,0.35,정상,0,0
GATE-01,PARKING-01,2026-01-14 14:00:00,42.31,4.23,23.51,2.49,0.64,38810,0,50,0,정상,0,0
GATE-01,PARKING-01,2026-01-14 15:00:00,38.35,3.99,24.14,2.44,1.08,38819,1,50,5.63,정상,0,0
GATE-01,PARKING-01,2026-01-14 16:00:00,36.93,3.91,24.38,2.45,1.18,38840,0,50,3.91,정상,0,0
GATE-01,PARKING-01,2026-01-14 17:00:00,40.82,4.36,24.1,2.5,0.86,38875,1,50,6.9,정상,0,0
GATE-01,PARKING-01,2026-01-14 18:00:00,38.47,4.03,24.33,2.83,0.97,38916,0,50,2.2,정상,0,0
GATE-01,PARKING-01,2026-01-14 19:00:00,36.28,4.07,23.95,2.64,1.28,38948,0,50,0.01,정상,0,0
GATE-01,PARKING-01,2026-01-14 20:00:00,40.46,4.43,24.27,2.52,0.82,39005,1,50,6.4,정상,0,0
GATE-01,PARKING-01,2026-01-14 21:00:00,37.58,4.18,23.66,2.54,0.8,39035,0,50,4.21,정상,0,0
GATE-01,PARKING-01,2026-01-14 22:00:00,40.07,3.95,23.99,2.89,0.96,39057,0,50,2.69,정상,0,0
GATE-01,PARKING-01,2026-01-14 23:00:00,36.5,3.87,24.12,2.46,1.11,39078,1,50,2.37,정상,0,0
GATE-01,PARKING-01,2026-01-15 00:00:00,36.08,4.07,23.78,2.82,0.75,39078,0,51,0,정상,0,0
GATE-01,PARKING-01,2026-01-15 01:00:00,35.77,3.69,24.14,2.63,0.56,39081,1,51,9.68,정상,0,0
GATE-01,PARKING-01,2026-01-15 02:00:00,35.05,3.95,24,2.52,1,39093,1,51,5.32,정상,0,0
GATE-01,PARKING-01,2026-01-15 03:00:00,37.53,3.64,23.8,2.56,0.94,39098,0,51,0,정상,0,0
GATE-01,PARKING-01,2026-01-15 04:00:00,33.86,4.1,24.38,2.62,1.12,39105,0,51,1.59,정상,0,0
GATE-01,PARKING-01,2026-01-15 05:00:00,37.44,3.76,23.95,2.38,1.21,39111,0,51,0,정상,0,0
GATE-01,PARKING-01,2026-01-15 06:00:00,38.23,3.8,24.07,2.77,1.1,39130,1,51,4.45,정상,0,0
GATE-01,PARKING-01,2026-01-15 07:00:00,38.8,4.59,24.47,2.67,0.87,39163,1,51,8.78,정상,0,0
GATE-01,PARKING-01,2026-01-15 08:00:00,39.23,4.46,23.53,2.5,0.82,39209,1,51,4.39,정상,0,0
GATE-01,PARKING-01,2026-01-15 09:00:00,38.85,4.07,24.62,2.73,1.08,39248,1,51,12.38,정상,0,0
GATE-01,PARKING-01,2026-01-15 10:00:00,39.01,4.12,24.14,2.47,0.83,39271,0,51,0,정상,0,0
GATE-01,PARKING-01,2026-01-15 11:00:00,36.4,3.92,24.35,2.34,0.91,39293,0,51,0.41,정상,0,0
GATE-01,PARKING-01,2026-01-15 12:00:00,36.65,3.36,23.92,2.71,1.1,39310,0,51,1,정상,0,0
GATE-01,PARKING-01,2026-01-15 13:00:00,36.55,3.6,24.13,2.94,0.76,39327,1,51,6.35,정상,0,0
GATE-01,PARKING-01,2026-01-15 14:00:00,36.01,4.05,24.03,2.66,0.53,39341,0,51,2.92,정상,0,0
GATE-01,PARKING-01,2026-01-15 15:00:00,42.2,4.26,24.16,2.5,0.88,39373,0,51,0,정상,0,0
GATE-01,PARKING-01,2026-01-15 16:00:00,40.93,4.4,23.73,2.54,0.44,39395,0,51,4.78,정상,0,0
GATE-01,PARKING-01,2026-01-15 17:00:00,37.39,4.57,24.28,2.69,0.93,39446,0,51,3.2,정상,0,0
GATE-01,PARKING-01,2026-01-15 18:00:00,42.88,4.34,24.36,2.63,0.96,39489,0,51,5.24,정상,0,0
GATE-01,PARKING-01,2026-01-15 19:00:00,40.62,4.4,23.9,2.34,0.95,39536,1,51,4.97,정상,0,0
GATE-01,PARKING-01,2026-01-15 20:00:00,40.53,4.44,23.99,2.65,0.87,39584,0,51,0.18,정상,0,0
GATE-01,PARKING-01,2026-01-15 21:00:00,38.27,3.99,23.88,2.76,0.93,39607,1,51,3.75,정상,0,0
GATE-01,PARKING-01,2026-01-15 22:00:00,37.33,3.1,24.03,2.59,0.69,39616,0,51,1.6,정상,0,0
GATE-01,PARKING-01,2026-01-15 23:00:00,40.36,3.64,24.29,2.41,0.9,39643,0,51,0,정상,0,0
GATE-01,PARKING-01,2026-01-16 00:00:00,33.83,3.65,23.95,2.69,1.27,39646,0,52,1.25,정상,0,0
GATE-01,PARKING-01,2026-01-16 01:00:00,35.67,4.09,24.48,2.54,0.95,39649,0,52,0.76,정상,0,0
GATE-01,PARKING-01,2026-01-16 02:00:00,34.35,3.37,23.94,2.58,1.15,39649,0,52,3.29,정상,0,0
GATE-01,PARKING-01,2026-01-16 03:00:00,35.33,3.83,24.18,2.66,0.88,39649,0,52,0,정상,0,0
GATE-01,PARKING-01,2026-01-16 04:00:00,37.7,2.96,24.14,2.63,0.81,39657,0,52,0,정상,0,0
GATE-01,PARKING-01,2026-01-16 05:00:00,36.27,3.24,24.35,2.55,0.96,39657,1,52,7.01,정상,0,0
GATE-01,PARKING-01,2026-01-16 06:00:00,41.11,4.24,23.77,3.03,1.18,39676,1,52,5.78,정상,0,0
GATE-01,PARKING-01,2026-01-16 07:00:00,39.95,5.2,24.15,2.93,1.33,39725,1,52,11.1,정상,0,0
GATE-01,PARKING-01,2026-01-16 08:00:00,43.61,4.17,24.12,2.92,1.47,39767,0,52,7.35,정상,0,0
GATE-01,PARKING-01,2026-01-16 09:00:00,43.55,5,24.23,2.82,2.01,39811,0,52,9,정상,0,0
GATE-01,PARKING-01,2026-01-16 10:00:00,39.66,4.58,23.78,3,1.19,39833,1,52,8.54,정상,0,0
GATE-01,PARKING-01,2026-01-16 11:00:00,39.36,4.28,23.68,3.01,1.61,39859,0,52,5.64,정상,0,0
GATE-01,PARKING-01,2026-01-16 12:00:00,38.94,4.33,23.71,3.06,1.43,39881,1,52,7.58,정상,0,0
GATE-01,PARKING-01,2026-01-16 13:00:00,40.48,4.45,23.87,3.28,1.85,39897,0,52,9.27,정상,0,0
GATE-01,PARKING-01,2026-01-16 14:00:00,42.34,4.76,23.39,3.46,1.63,39919,1,52,17.15,정상,0,0
GATE-01,PARKING-01,2026-01-16 15:00:00,43.33,4.91,23.96,3.45,2.02,39950,0,52,14.51,정상,0,0
GATE-01,PARKING-01,2026-01-16 16:00:00,42.65,4.86,23.85,3.3,1.68,39970,0,52,10.7,정상,0,0
GATE-01,PARKING-01,2026-01-16 17:00:00,46.2,5.33,23.21,3.56,2.21,40009,1,52,32.09,정상,0,0
GATE-01,PARKING-01,2026-01-16 18:00:00,44.87,5.75,23.92,3.18,1.95,40051,0,52,15.03,정상,0,0
GATE-01,PARKING-01,2026-01-16 19:00:00,48.82,6.05,23.68,3.22,2.21,40101,0,52,29.07,정상,0,0
GATE-01,PARKING-01,2026-01-16 20:00:00,45.87,5.23,23.63,3.52,2.04,40144,1,52,25.03,정상,0,0
GATE-01,PARKING-01,2026-01-16 21:00:00,43.21,5.32,24.11,3.47,2.59,40168,2,52,30,정상,0,0
GATE-01,PARKING-01,2026-01-16 22:00:00,41.48,5.09,23.45,3.88,2.47,40179,1,52,25.64,정상,0,0
GATE-01,PARKING-01,2026-01-16 23:00:00,45.72,6.14,23.89,3.39,2.66,40200,0,52,24.35,정상,0,0
GATE-01,PARKING-01,2026-01-17 00:00:00,43.49,6.08,23.67,3.7,2.37,40207,2,53,36.44,정상,0,0
GATE-01,PARKING-01,2026-01-17 01:00:00,43.19,5.63,23.37,3.89,2.69,40207,0,53,28.54,정상,0,0
GATE-01,PARKING-01,2026-01-17 02:00:00,45.39,5.48,23.26,3.95,2.9,40213,1,53,37.99,정상,0,0
GATE-01,PARKING-01,2026-01-17 03:00:00,42.27,6.04,23.32,3.86,2.52,40222,2,53,39.83,주의,0,0
GATE-01,PARKING-01,2026-01-17 04:00:00,45.24,6.07,23.44,4.17,2.84,40234,2,53,43.16,주의,0,0
GATE-01,PARKING-01,2026-01-17 05:00:00,45.63,6.27,23.31,3.93,2.8,40241,1,53,45.02,주의,0,0
GATE-01,PARKING-01,2026-01-17 06:00:00,46.84,7.08,23.35,4.1,2.78,40274,2,53,53.19,주의,0,0
GATE-01,PARKING-01,2026-01-17 07:00:00,48.42,7.09,23.19,4.41,3.47,40303,3,53,67.31,주의,0,0
GATE-01,PARKING-01,2026-01-17 08:00:00,52.65,5.98,23.33,4.39,3.52,40335,3,53,63.95,주의,0,0
GATE-01,PARKING-01,2026-01-17 09:00:00,52.88,7.04,23.4,4.36,3.18,40390,2,53,59.6,주의,0,0
GATE-01,PARKING-01,2026-01-17 10:00:00,55.17,5.81,23.6,4.07,3.29,40412,2,53,58.53,주의,0,0
GATE-01,PARKING-01,2026-01-17 11:00:00,49.59,6.56,23.22,4.49,3.91,40434,2,53,64.81,주의,0,0
GATE-01,PARKING-01,2026-01-17 12:00:00,51.21,6.62,22.5,4.63,3.63,40459,3,53,75.44,주의,0,0
GATE-01,PARKING-01,2026-01-17 13:00:00,49.74,6.6,22.79,4.62,3.54,40473,3,53,73.5,주의,0,0
GATE-01,PARKING-01,2026-01-17 14:00:00,49.59,6.91,22.97,4.32,3.7,40495,3,53,69.88,주의,0,0
GATE-01,PARKING-01,2026-01-17 15:00:00,52.68,7.36,23.29,4.52,3.66,40517,3,53,73.71,주의,0,0
GATE-01,PARKING-01,2026-01-17 16:00:00,53.54,7.33,22.79,4.89,4.42,40552,3,53,86.44,주의,0,0
GATE-01,PARKING-01,2026-01-17 17:00:00,42.36,4.98,23.81,2.74,1.09,40600,0,53,3.59,정상,0,0
GATE-01,PARKING-01,2026-01-17 18:00:00,39.89,4.41,24.25,2.8,0.9,40646,0,53,0,정상,0,0
GATE-01,PARKING-01,2026-01-17 19:00:00,42.07,3.89,23.96,3.02,0.93,40686,0,53,0,정상,0,0
GATE-01,PARKING-01,2026-01-17 20:00:00,41.05,4.21,23.75,2.96,1.2,40727,0,53,5.17,정상,0,0
GATE-01,PARKING-01,2026-01-17 21:00:00,39.1,3.84,23.56,2.62,0.8,40748,0,53,4.59,정상,0,0
GATE-01,PARKING-01,2026-01-17 22:00:00,38.5,4.18,24.34,2.43,0.92,40763,0,53,0,정상,0,0
GATE-01,PARKING-01,2026-01-17 23:00:00,39.58,4.25,23.78,2.44,1.03,40787,0,53,2.03,정상,0,0
GATE-01,PARKING-01,2026-01-18 00:00:00,37.61,3.02,23.88,2.72,1.33,40795,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 01:00:00,33.39,3.77,24.13,2.45,1.27,40810,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 02:00:00,36.87,3.41,23.72,2.78,1.09,40816,0,54,4.51,정상,0,0
GATE-01,PARKING-01,2026-01-18 03:00:00,39.16,3.52,23.8,2.9,1.16,40820,2,54,7.47,정상,0,0
GATE-01,PARKING-01,2026-01-18 04:00:00,37.81,3.8,24.43,2.91,1.25,40826,0,54,4.93,정상,0,0
GATE-01,PARKING-01,2026-01-18 05:00:00,39.34,4.3,23.85,2.81,0.79,40834,0,54,3.11,정상,0,0
GATE-01,PARKING-01,2026-01-18 06:00:00,39.66,4.17,24.06,2.53,1.22,40858,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 07:00:00,42.25,4.29,23.5,2.6,0.98,40902,1,54,9.88,정상,0,0
GATE-01,PARKING-01,2026-01-18 08:00:00,39.54,3.59,24.09,2.73,1.3,40936,1,54,2.14,정상,0,0
GATE-01,PARKING-01,2026-01-18 09:00:00,38.05,5.14,23.99,2.67,1.17,40976,0,54,5.58,정상,0,0
GATE-01,PARKING-01,2026-01-18 10:00:00,38.01,3.66,23.74,2.48,1.12,40995,1,54,9.89,정상,0,0
GATE-01,PARKING-01,2026-01-18 11:00:00,39.99,3.92,23.8,2.58,1.46,41020,1,54,9.54,정상,0,0
GATE-01,PARKING-01,2026-01-18 12:00:00,39.57,4.09,23.86,2.59,1.07,41041,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 13:00:00,38.95,4.2,24.19,2.73,0.98,41061,0,54,3.59,정상,0,0
GATE-01,PARKING-01,2026-01-18 14:00:00,38.91,4.55,23.87,2.68,0.81,41078,1,54,8.86,정상,0,0
GATE-01,PARKING-01,2026-01-18 15:00:00,38.17,3.73,23.95,2.71,0.93,41097,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 16:00:00,38.97,4.5,23.82,2.75,1.37,41126,0,54,7.58,정상,0,0
GATE-01,PARKING-01,2026-01-18 17:00:00,41.91,4.25,23.6,2.57,1.44,41167,1,54,8.38,정상,0,0
GATE-01,PARKING-01,2026-01-18 18:00:00,42.31,4.24,23.94,2.7,0.96,41201,0,54,1.76,정상,0,0
GATE-01,PARKING-01,2026-01-18 19:00:00,40.31,3.63,23.73,2.89,1.02,41227,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 20:00:00,40.39,4.77,23.95,2.54,0.95,41265,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-18 21:00:00,40.21,3.96,23.7,2.73,1.05,41292,2,54,13.36,정상,0,0
GATE-01,PARKING-01,2026-01-18 22:00:00,37.99,4.25,23.86,2.56,1.15,41320,0,54,4.16,정상,0,0
GATE-01,PARKING-01,2026-01-18 23:00:00,40.43,4.24,24.16,2.4,1,41350,0,54,0,정상,0,0
GATE-01,PARKING-01,2026-01-19 00:00:00,35.25,3.94,23.86,2.78,1.06,41351,0,55,2.11,정상,0,0
GATE-01,PARKING-01,2026-01-19 01:00:00,36.39,3.95,24.19,2.63,1.27,41357,0,55,3.38,정상,0,0
GATE-01,PARKING-01,2026-01-19 02:00:00,36.81,4.3,24.38,2.85,1.04,41367,0,55,1.88,정상,0,0
GATE-01,PARKING-01,2026-01-19 03:00:00,36.38,3.66,23.99,2.81,0.73,41371,0,55,0,정상,0,0
